District,Year,Month,Date,Rainfall,Temperature,Soil_Moisture,NDVI,SPI3,Rainfall_lag1,SoilMoisture_lag1,NDVI_lag1,Rainfall_lag1_norm,SoilMoisture_lag1_norm,NDVI_norm,Groundwater_Proxy
Jogulamba Gadwal,2023,10,2023-10-01,0.0019569240371383,27.871687522660096,0.2898535514247429,0.4932811147754865,-0.147937788023168,137.0764849426508,0.4263177199263597,0.5222615441762705,0.17505324636816622,0.8600240189925351,0.5184541610387311,0.5177217383520267
Jogulamba Gadwal,2023,11,2023-11-01,32.793164507456446,26.73019918301057,0.2938755368828887,0.4962550572588243,-0.16703134488707042,0.0019569240371383,0.2898535514247429,0.4932811147754865,2.499085862467788e-06,0.4825855361457587,0.523447153984064,0.29772464488946127
Jogulamba Gadwal,2023,12,2023-12-01,12.29259268502115,24.85675264403277,0.2537569654208155,0.4557355786307125,-0.8038751317419413,32.793164507456446,0.2938755368828887,0.4962550572588243,0.04187844405345871,0.4937097169913436,0.45541844392250924,0.30531895320242275
Jogulamba Gadwal,2024,1,2024-01-01,0.0590669438068335,25.49946584418342,0.2350228808622062,0.4186136080307314,-0.8035836665488024,12.29259268502115,0.2537569654208155,0.4557355786307125,0.015698230492960232,0.3827480417553604,0.3930938568260795,0.2379972802645442
Jogulamba Gadwal,2024,2,2024-02-01,1.3150837753601845,27.59900465228204,0.2349193251492407,0.3729933860036965,-0.9642343705271904,0.0590669438068335,0.2350228808622062,0.4186136080307314,7.543132048329208e-05,0.3309325026950764,0.31650143850538176,0.19570346130730026
Jogulamba Gadwal,2024,3,2024-03-01,0.1883726632038337,30.78227673338659,0.2345548252284029,0.3304334511125605,-1.0260091491156293,1.3150837753601845,0.2349193251492407,0.3729933860036965,0.0016794250612657466,0.33064608383787025,0.2450469783549733,0.18193959923064906
Jogulamba Gadwal,2024,4,2024-04-01,6.83032642294256,33.885283559883206,0.2348051758906468,0.2793200496484743,-0.991451527531213,0.1883726632038337,0.2345548252284029,0.3304334511125605,0.00024056092651226262,0.32963793423618815,0.15923198551230236,0.16379779516754067
Jogulamba Gadwal,2024,5,2024-05-01,56.55267602785978,32.390696858789134,0.3166088407281259,0.2893939805754875,-0.7095424061664222,6.83032642294256,0.2348051758906468,0.2793200496484743,0.008722654469806376,0.3303303648952729,0.17614524672436663,0.17085025709090504
Jogulamba Gadwal,2024,6,2024-06-01,124.0436034411796,27.69241529189789,0.4368081290446194,0.4009397151554685,-0.07743811158662786,56.55267602785978,0.3166088407281259,0.2893939805754875,0.07222047992860199,0.5565864692381391,0.3634209149527337,0.3242069626572432
Jogulamba Gadwal,2024,7,2024-07-01,132.98024676749642,26.54065763743205,0.4600399787969896,0.3173615260563891,0.5663773002439314,124.0436034411796,0.4368081290446194,0.4009397151554685,0.15840963154744292,0.8890388449758923,0.2231003435585498,0.46359945932104407
Jogulamba Gadwal,2024,8,2024-08-01,219.35646873641065,26.84180586827412,0.4529895383600403,0.4991865043125317,1.3972584499422382,132.98024676749642,0.4600399787969896,0.3173615260563891,0.16982215373577206,0.9532944969945757,0.5283688007680161,0.5549204204457423
Jogulamba Gadwal,2024,9,2024-09-01,142.77183587342108,25.933854655264565,0.4408828106020055,0.6156684263020455,1.4928393638523638,219.35646873641065,0.4529895383600403,0.4991865043125317,0.2801287323659561,0.9337940847534518,0.7239319019412787,0.630355507236019
Jogulamba Gadwal,2024,10,2024-10-01,109.36266794001948,26.112718435327803,0.4285232877519983,0.6136272551009313,1.372305310420365,142.77183587342108,0.4408828106020055,0.6156684263020455,0.18232648269352433,0.9003087749655022,0.7205049515330308,0.5771550933702168
Jogulamba Gadwal,2024,11,2024-11-01,21.00557710323854,24.934207277681324,0.2855270009058764,0.5174005841799709,0.36000692263717826,109.36266794001948,0.4285232877519983,0.6136272551009313,0.1396613727175281,0.8661242736092981,0.5589486700134305,0.5141039925334167
Jogulamba Gadwal,2024,12,2024-12-01,10.778172164664513,24.566024282555645,0.2979725755453248,0.4771080110296786,-0.3136324639559519,21.00557710323854,0.2855270009058764,0.5174005841799709,0.026825129527483338,0.47061897611955267,0.491300914679937,0.2972378251948018
Jogulamba Gadwal,2025,1,2025-01-01,0.6412851440912931,23.96018897335543,0.2390140078548123,0.4583853200362646,-0.8685000504622821,10.778172164664513,0.2979725755453248,0.4771080110296786,0.013764242846823045,0.5050414832263472,0.4598671312185827,0.2994957166729847
Jogulamba Gadwal,2025,2,2025-02-01,0.9084748689975906,27.07067015422945,0.23466123519322,0.4404594024063205,-0.9710670922503294,0.6412851440912931,0.2390140078548123,0.4583853200362646,0.0008189518892888473,0.3419713338657673,0.42977106151770733,0.22307032660556392
Jogulamba Gadwal,2025,3,2025-03-01,3.528292784882918,29.2207925385136,0.234840170773474,0.3984620189171557,-1.0080673857571931,0.9084748689975906,0.23466123519322,0.4404594024063205,0.001160165984183628,0.32993224750626726,0.3592610766546208,0.2042891807271045
