District,Year,Month,Rainfall,Temperature,Soil_Moisture,NDVI
Jagtial,2020,9,274.8764581044174,26.83744893703193,0.4549109192865783,0.6916828543288019
Jagtial,2020,10,187.2508023761242,26.10649024257011,0.4372151864916898,0.6478898779345756
Jagtial,2020,11,1.0180711966110427,24.078427416516725,0.2821677207915981,0.5014218716698421
Jagtial,2020,12,2.0041263874189075,22.53556017253405,0.2512464831336434,0.4646333806955792
Jagtial,2021,1,9.344223062015285,24.453700071470323,0.2446780300915888,0.466005426744599
Jagtial,2021,2,3.9609694963575066,24.38783027307391,0.2439029583893289,0.5155563939031872
Jagtial,2021,3,1.4722609795202024,28.745734084939063,0.2381177253195659,0.5316102011819035
Jagtial,2021,4,5.378231750974571,31.17662976283233,0.2423903323289,0.4104314270029389
Jagtial,2021,5,27.752218070099325,32.44840032041631,0.2619685803100995,0.3148785788097005
Jagtial,2021,6,198.8553780774823,28.210901230476743,0.4137953841557887,0.5080783414602642
Jagtial,2021,7,411.33799563208464,26.864567325799843,0.4444956631092317,0.5272289614751187
Jagtial,2021,8,171.84560371710458,26.843135178235585,0.3979965355944159,0.6108444586172379
Jagtial,2021,9,262.2919927853618,25.932955717788573,0.4644089192240885,0.7247163351309456
Jagtial,2021,10,41.77148644143586,25.80004965370939,0.4249633492832237,0.695365547195402
Jagtial,2021,11,9.25435196742713,24.85875207968871,0.336173984211014,0.5192200649078054
Jagtial,2021,12,2.085853899894293,22.67667699713789,0.2527944875909391,0.4604205202312139
Jagtial,2022,1,9.77829691159802,21.218682527493065,0.3086069651981665,0.424246105531695
Jagtial,2022,2,3.6726204108881233,24.266461391950628,0.2422705297516418,0.4638293780475991
Jagtial,2022,3,0.9710326205031052,29.166694698561493,0.2374647813462777,0.4931018325959891
Jagtial,2022,4,0.1194947504570865,32.690412204263374,0.2389938810040429,0.4227814415345367
Jagtial,2022,5,27.07945526697509,33.745054433483325,0.2424112426579566,0.3475352278231667
Jagtial,2022,6,160.39544208348602,30.58878762016839,0.3546625867910359,0.3927555542997385
Jagtial,2022,7,667.1435306422269,25.63963629991265,0.4751959668917611,0.4180765621468014
Jagtial,2022,8,257.6165661404713,26.6816406396292,0.4345685598913809,0.6501822682210094
Jagtial,2022,9,268.58546744942805,26.44306526579712,0.4464516580864261,0.7442979704201242
Jagtial,2022,10,82.69675175494348,24.99677253811994,0.4358848114279546,0.6320626957729195
Jagtial,2022,11,1.649653107905185,23.13214115522059,0.2724468142521022,0.5226244227726288
Jagtial,2022,12,9.260404002691136,23.97736754273305,0.2524072872206331,0.4469027433313957
Jagtial,2023,1,2.638532454032692,23.38228589995941,0.2395366794965377,0.4615013417508961
Jagtial,2023,2,3.484068147295005,25.43556388121853,0.2374459089521295,0.522300050053283
Jagtial,2023,3,32.10618368100334,26.95637125143132,0.2939475132389956,0.5531296024800594
Jagtial,2023,4,54.30198234204216,29.966783894766618,0.2805191950047405,0.482535197145348
Jagtial,2023,5,13.720845620974968,31.15166564618012,0.3153089807472813,0.4112414134401138
Jagtial,2023,6,70.61641787861745,31.95238034707525,0.2913040813689504,0.4147415797461814
Jagtial,2023,7,603.7164729857562,26.49633102700416,0.4615821110608625,0.4422903332579845
Jagtial,2023,8,89.85567185680506,27.0724866892689,0.3938559845902422,0.6083071737656217
Jagtial,2023,9,222.34839793841493,26.436017018579488,0.4621357092128836,0.7571841524849034
Jagtial,2023,10,1.2591012296790811,26.39683313374751,0.3313425061829168,0.6481481544870348
Jagtial,2023,11,14.151313739995503,25.462802312753112,0.2683143231122639,0.5311668146736852
Jagtial,2023,12,8.53720178845744,22.57853310269602,0.2670024340271136,0.4626964639777829
Jagtial,2024,1,3.148080258070977,24.10796768706114,0.2406597464463334,0.4354192737430165
Jagtial,2024,2,4.878704996953976,26.686154258396687,0.24132595402171,0.5248521975005648
Jagtial,2024,3,6.682224314986472,29.434236210582245,0.2644986187936051,0.5393828672457778
Jagtial,2024,4,37.21920624192113,32.673061266969015,0.2429799030281905,0.4034930119159106
Jagtial,2024,5,9.155775685772896,33.23521814824438,0.2693845363269282,0.3386675945361189
Jagtial,2024,6,195.6479855616912,29.97947344939961,0.3503872382169612,0.4374391045306293
Jagtial,2024,7,394.9728352674379,26.179121144196344,0.4731516404225959,0.3847786740723994
Jagtial,2024,8,252.4989903062274,26.4971963000586,0.4662964914687404,0.6653848935964088
Jagtial,2024,9,224.59035999419604,26.20829746248202,0.4475383709934403,0.7659959279232735
Jagtial,2024,10,17.543144957846653,26.70747825809369,0.425425373175307,0.6253436109406789
Jagtial,2024,11,1.5218111257831572,24.046496500568445,0.3013034160430865,0.4761719410985888
Jagtial,2024,12,8.734721652985273,23.406657483356454,0.276416020401036,0.4622639180417864
Jagtial,2025,1,2.5701262001903387,23.24740544414093,0.2402804406367835,0.4711297736299932
Jagtial,2025,2,3.483848394953943,27.22972241049692,0.2374121418462418,0.5413444037200893
Jagtial,2025,3,3.3148194746736146,29.720646480165385,0.2455640318916808,0.5542546711014952
Jagtial,2025,4,12.420795910638669,32.23513317766377,0.2478113778542051,0.4044391303645817
Jagtial,2025,5,120.71900956029792,30.845425302507085,0.3178773534651934,0.4218725546549552
Jagtial,2025,6,65.91989034240389,29.344007389728755,0.3597961232625782,0.437263827622953
Jagtial,2025,7,349.42238023599754,26.68675166547773,0.4430186995445153,0.5423350405270129
Jagtial,2025,8,333.26730415852387,25.96599959375495,0.4594926843070534,0.6682811024639134
Jagtial,2025,9,286.0216767995071,25.91844599191558,0.4669246310637312,0.7583151338521652
Jagtial,2025,10,165.8153268133144,25.825552439777887,0.4278254728102302,0.7116935802628602
Jagtial,2025,11,1.0800029459187823,22.494779773021016,0.3435374936119468,0.5362564471857136
Jagtial,2025,12,2.012901766865802,20.376208931219555,0.2487026112714286,0.4600844464539461
Jagtial,2026,1,3.2517159992262545,22.416732982456587,0.2385535246066062,0.4488396909214224
Jagtial,2026,2,3.8800227918717134,24.77908342098941,0.2391855327558917,0.5652043255723838
Jagtial,2026,3,12.481587275053172,28.424108778171227,0.23999720309846898,0.604877768269448
Jagtial,2026,4,11.367006703910942,32.45235468100963,0.2390554019260325,0.45876425388316594
Jagtial,2026,5,29.70729572296638,34.6293926970432,0.23768522107742482,0.3325401346594761
Jangaon,2013,1,3.511647196195767,23.24735177366503,0.1268911243294507,0.3995869027199217
Jangaon,2013,2,13.88815048447149,24.39528438882313,0.1570401164960223,0.4084648317543283
Jangaon,2013,3,0.0108034638405867,28.11548398422072,0.1198821411753312,0.367332083061091
Jangaon,2013,4,37.67615190223038,30.735535025393247,0.1427589393803555,0.2966139598987258
Jangaon,2013,5,13.130302510434612,34.310151453865075,0.1201106052869231,0.2473540305455732
Jangaon,2013,6,217.48801373467197,27.525543405958715,0.3153490927142451,0.3630144621855602
Jangaon,2013,7,317.2079481485741,25.510340408174503,0.3878218345974952,0.4635465799575301
Jangaon,2013,8,154.98297497770335,25.652904853963246,0.398067981167926,0.6182697137373405
Jangaon,2013,9,145.40715257361816,26.012395826203544,0.3782306529142067,0.6611280014701074
Jangaon,2013,10,270.01694985272263,24.99165616102044,0.3815465814015626,0.6441759795709904
Jangaon,2013,11,9.554061476976123,22.73419331141386,0.3087364907662636,0.5889984543449852
Jangaon,2013,12,0.9102815695326404,20.54162176706894,0.2293180814894403,0.5090567988726412
Jangaon,2014,1,1.717436931968524,22.12193718410679,0.1432520246217463,0.4399926964227375
Jangaon,2014,2,3.472056842503994,23.802832726661805,0.1250366918306036,0.4425355214799085
Jangaon,2014,3,3.0617803228237954,27.06304810613605,0.1435000037010293,0.4404290305455731
Jangaon,2014,4,14.208178524970474,30.99523641294203,0.1224463786363661,0.3546398440052268
Jangaon,2014,5,39.5310783289389,31.69274754124213,0.1517654042688962,0.3272652013230969
Jangaon,2014,6,51.94359395385954,31.962168804775075,0.1690532431004807,0.356115182946749
Jangaon,2014,7,224.65316581350808,27.014724018419223,0.339372713990372,0.451483361238157
Jangaon,2014,8,191.05447756131716,26.93420868741493,0.3314826615596505,0.5908207550637047
Jangaon,2014,9,171.84512685999087,26.35855665410808,0.3721193285203722,0.6318518417183923
Jangaon,2014,10,21.16325689900063,25.97326145927559,0.2739260190345782,0.5453531239790914
Jangaon,2014,11,29.259745487302645,23.600532663990556,0.2984357566607443,0.4844983481705321
Jangaon,2014,12,2.109621310053136,21.60773318148473,0.1763313716029763,0.4063722639660241
Jangaon,2015,1,2.992432018373537,21.57187545707544,0.1661348432359111,0.3718349844821953
Jangaon,2015,2,3.2202062279562087,24.650490936678334,0.1205805196213672,0.3394586552597188
Jangaon,2015,3,20.35390046041773,27.731988167636715,0.1537702434356666,0.366021294103234
Jangaon,2015,4,63.58484319537488,29.20916625623883,0.171530046486033,0.3680557232113687
Jangaon,2015,5,0.8697577659743824,33.31615166720456,0.1345834354033828,0.2972547594740281
Jangaon,2015,6,205.3755801470365,28.37267083853419,0.3066158117644428,0.4011247161875201
Jangaon,2015,7,103.7971483867804,28.715212217178447,0.2668027172199241,0.4643965901666121
Jangaon,2015,8,133.4602220803349,26.972068241165484,0.3142762953846645,0.6078745283404113
Jangaon,2015,9,187.0313512918249,26.769063459624377,0.3543370414201675,0.6564896030708917
Jangaon,2015,10,19.65591546875593,26.94712701051969,0.2351970493102325,0.6048328569095065
Jangaon,2015,11,35.875993729066906,25.13934267323016,0.1514239093405679,0.4858664243711206
Jangaon,2015,12,0.958002902632882,24.543053707783656,0.1267820003611215,0.3915652421594247
